id,conversation_id,text,date,Segment,WC,Clout,Authentic,Tone,WPS,BigWords,Drives,affiliation,achieve,power,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,health,illness,wellness,mental,death
1336746539344146434,1336703231536271363,@KristyLupie @RealTina40 All year round.. Its been like that for over a decade,2020-12-09T18:56:25.000Z,1,13,40.06,98.89,20.23,6.5,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336746340068564996,1336703231536271363,@RealTina40 Sad!!! What this freaking democrat leaders had done is shameful and they will pay soon!!!,2020-12-09T18:55:37.000Z,1,16,94.84,1.63,1,8,31.25,6.25,0,0,6.25,18.75,0,18.75,12.5,0,12.5,0,0,6.25,0,0,0,0,0,0
1336746138972647428,1336703231536271363,"@RealTina40 Thats good, pretty faces are nice to see!",2020-12-09T18:54:49.000Z,1,9,40.06,1,99,9,11.11,0,0,0,0,22.22,22.22,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0
1336745479695110147,1336703231536271363,@RealTina40 Do everyone a favor and put on mask so we dont have to smell your nasty cum breathe.,2020-12-09T18:52:12.000Z,1,19,98.27,1,20.23,19,15.79,5.26,5.26,0,0,15.79,5.26,5.26,5.26,0,5.26,0,0,0,5.26,0,0,0,0,0
1336745447411638275,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 ""the risk of social disapproval' What?? Are you 14 years old?",2020-12-09T18:52:04.000Z,1,16,94.84,15.38,1,8,31.25,0,0,0,0,6.25,0,6.25,6.25,0,6.25,0,0,0,0,0,0,0,0,0
1336745134763831297,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 I'm not concerned about the virus and have done what I can to prepare myself for the collapse. Other people can do whatever they want. By my estimation, it would be a greater sacrifice for most people to face the risk of social disapproval than the discomfort of a mask.",2020-12-09T18:50:50.000Z,1,55,5.27,1.1,1,18.33,23.64,1.82,0,1.82,0,7.27,0,3.64,7.27,0,3.64,0,0,0,0,1.82,1.82,0,0,0
1336744596106334208,1336703231536271363,@RealTina40 Time to rise up!,2020-12-09T18:48:41.000Z,1,5,40.06,99,20.23,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336744482155483136,1336703231536271363,"@AFTWRUKRAKEN @RealTina40 Nah. Not really. Tina is a caricature, an ass clown with a following. She is no dummy just another grifter like the rest of them. Take care and have a nice day.",2020-12-09T18:48:14.000Z,1,34,1,46.57,99,6.8,17.65,0,0,0,0,17.65,14.71,0,0,0,0,0,0,0,2.94,0,0,0,0,0
1336744404254662659,1336703231536271363,@RealTina40 Yu should be ashamed of YOURSELF! Put a mask on and think of someone other than yourself!!!,2020-12-09T18:47:56.000Z,1,18,98.75,39.59,1,9,27.78,5.56,0,0,5.56,5.56,0,5.56,5.56,0,5.56,0,0,0,0,0,0,0,0,0
1336744375850737665,1336703231536271363,@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 I'm in the camp that encourages individuals to take care of themselves because government is going to fail them.,2020-12-09T18:47:49.000Z,1,24,84.23,3.81,99,24,37.5,8.33,4.17,4.17,0,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0
1336744303150964736,1336703231536271363,@RealTina40 It's disgraceful. I went to Macy's on Saturday dead. So many stores have closed because of the lockdowns,2020-12-09T18:47:32.000Z,1,19,14.81,70.28,1,6.33,26.32,5.26,0,0,5.26,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,5.26
1336743549564547076,1336703231536271363,@RealTina40 #TrumpVirus is ruining Tina 4Q's Christmas shopping.,2020-12-09T18:44:32.000Z,1,8,40.06,15.38,20.23,8,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336743202913579010,1336703231536271363,"@tahoereality @RealTina40 If this is even true, that person has some serious hygiene issues if they got a staff infection from wearing a mask.",2020-12-09T18:43:09.000Z,1,24,64.67,3.81,20.23,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0
1336742794535157760,1336703231536271363,@Inishmore @RealTina40 Malls have been in the decline since 2008. eCommerce is a huge factor. Not Covid.,2020-12-09T18:41:32.000Z,1,17,2.18,46.57,20.23,5.67,23.53,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0
1336742310424408065,1336703231536271363,@jonvickie1 @RealTina40 Tell me how anyone can be dependent on the government when not tax revenue is generated.,2020-12-09T18:39:36.000Z,1,18,2.75,39.59,20.23,18,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336741675620839424,1336703231536271363,@RealTina40 Preach!!!!! Yes!!! we the people need to take the power back from these commie SOBs!!!!!!!!!!!,2020-12-09T18:37:05.000Z,1,16,99,1,1,5.33,6.25,12.5,6.25,0,6.25,6.25,0,6.25,6.25,0,6.25,0,0,6.25,0,0,0,0,0,0
1336741654879903744,1336703231536271363,@RealTina40 You are hilarious. Its not a lawsuit its a procedural request to the courts to review governors orders. Nothing will come of it. The attorney leading this effort is a freaking divorce attorney!,2020-12-09T18:37:00.000Z,1,34,40.06,12.44,20.23,8.5,35.29,14.71,0,5.88,11.76,5.88,2.94,2.94,2.94,2.94,0,0,0,0,0,0,0,0,0,0
1336741563205111810,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 You just can't seem to stay focused on the topic can you? This is about sacrifice for the sake of other Americans. And it worked in WW2. We won that war. We are losing this one because of ignorance and selfishness.,2020-12-09T18:36:38.000Z,1,46,91.69,1.81,1,9.2,21.74,15.22,4.35,8.7,2.17,13.04,2.17,8.7,2.17,0,0,0,0,0,0,0,0,0,0,0
1336741422326837248,1336703231536271363,"@RealTina40 Good lord , I have had covid , I know of 7 deaths in my friendship group .Did you go to school ? I guess you know better ... trust you and no member of your families get covid .. sad and selfish.",2020-12-09T18:36:05.000Z,1,39,99,91.37,60.52,9.75,10.26,15.38,10.26,2.56,2.56,12.82,7.69,5.13,5.13,2.56,2.56,0,0,2.56,0,5.13,5.13,0,0,2.56
1336741278898335744,1336703231536271363,@RealTina40 https://t.co/ajEwbdNN0x,2020-12-09T18:35:30.000Z,1,6,40.06,1,1,6,33.33,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0
1336740503849734144,1336703231536271363,@RealTina40 https://t.co/ZVnEUMCJw5,2020-12-09T18:32:26.000Z,1,6,40.06,1,1,6,33.33,0,0,0,0,16.67,0,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,0
1336740347137941504,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 You are in the pro human camp until it's inconvenient. Then you are in the pro-""save yourself"" camp.",2020-12-09T18:31:48.000Z,1,24,99,39.59,1,12,25,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1336740062185209857,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 That's great, and that same generation got you to support their retirement from payroll taxes while the government stupidly invested that retirement entirely in US bonds that are now going to collapse.",2020-12-09T18:30:40.000Z,1,37,91.56,20.17,93.12,37,37.84,2.7,2.7,0,0,5.41,5.41,0,0,0,0,0,0,0,0,0,0,0,0,0
1336740056711696385,1336703231536271363,"@RealTina40 They want to sell off all empty, closed and burned real estate to China. Part of their plan.",2020-12-09T18:30:39.000Z,1,19,70.59,33.61,1,9.5,5.26,5.26,0,5.26,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0
1336739996590632961,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 Now you have devolved into a paranoid child. Wear a mask or know that you are partly responsible for the spread as well as lockdowns.,2020-12-09T18:30:25.000Z,1,30,96.04,39.59,20.23,15,26.67,0,0,0,0,6.67,3.33,3.33,3.33,0,3.33,3.33,0,0,0,3.33,0,0,3.33,0
1336739545883299841,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 Yeah. To help fight a war. A war that we WON because of sacrifice.,2020-12-09T18:28:37.000Z,1,19,90.88,1,1,6.33,31.58,31.58,10.53,10.53,10.53,31.58,10.53,15.79,5.26,0,0,0,0,0,0,0,0,0,0,0
1336739468405960704,1336703231536271363,@RealTina40 I love your passion!,2020-12-09T18:28:19.000Z,1,5,99,63.35,99,5,40,0,0,0,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0
1336739465365110786,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 Masks don't prevent lockdowns, just like the vaccine won't prevent lockdowns. Politicians decided to free the people is what will prevent lockdowns, or else people rebelling and deciding to operate despite the government mandates.",2020-12-09T18:28:18.000Z,1,39,7.93,16.81,60.52,19.5,48.72,5.13,0,0,5.13,2.56,2.56,0,0,0,0,0,0,0,0,2.56,2.56,0,0,0
1336739254081376257,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 What you say here is the exact OPPOSITE of patriotism. If everyone felt that way nobody would ever join the military to fight for country or do anything for the greater good.,2020-12-09T18:27:28.000Z,1,37,25.5,55.76,62.77,18.5,29.73,5.41,2.7,0,2.7,8.11,5.41,2.7,2.7,2.7,0,0,0,0,0,0,0,0,0,0
1336739196963147776,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 Regardless of what you call them, you are still loaning money to the US government",2020-12-09T18:27:14.000Z,1,20,99,1,20.23,20,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336738917136146441,1336703231536271363,@RealTina40 You are the perfect Trump brand ambassador. 100%.,2020-12-09T18:26:07.000Z,1,9,99,1,99,4.5,33.33,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0
1336738898710499328,1336703231536271363,@RealTina40 Selfish and irresponsible.,2020-12-09T18:26:03.000Z,1,4,40.06,1,1,4,75,25,0,25,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0
1336738815956934660,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 Again, what you are talking about has NOTHING to do with masks. Masks PREVENT lockdowns. They don't cause them.",2020-12-09T18:25:43.000Z,1,24,84.23,1,20.23,8,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336738516315873283,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 War bonds dude. War bonds. Nobody has purchased war bonds since 1945.,2020-12-09T18:24:32.000Z,1,17,40.06,1.39,1,5.67,29.41,17.65,0,0,17.65,17.65,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0
1336738345771261952,1336703231536271363,"@RealTina40 Sweden shut down the churches, but the schools are open. malls are open, indoor playing areas are open. Interesting, since there are almost no Christians i Sweden!",2020-12-09T18:23:51.000Z,1,28,3.12,99,98.65,9.33,21.43,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0
1336737981013479431,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 Yeah, people like me who spend exhaustive efforts attempting to share what I understand about economics with other people so they can prevent themselves and their loved ones from starving to death while facing nonstop dismissals of my perspective by indoctrinated sheep.",2020-12-09T18:22:24.000Z,1,47,84.86,16.56,83.95,47,34.04,12.77,6.38,2.13,4.26,4.26,4.26,0,2.13,2.13,0,0,0,0,0,0,0,0,0,2.13
1336737881323409410,1336703231536271363,"@RealTina40 He is, they are Tina ! Sad for business owners..feels like a ghost town.. Cuomo is a commie cunt !!",2020-12-09T18:22:00.000Z,1,20,97.73,1,1,6.67,10,5,0,0,5,10,0,5,5,0,5,0,0,5,5,0,0,0,0,5
1336737635318919170,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 Those bonds continued to get rolled over and over by the government, resulting in our current bubble in the bond market and dollar, the impending collapse of social security and pension funds, and the ultimately end game of bad economic ideas.",2020-12-09T18:21:02.000Z,1,46,65.68,85.35,3.88,46,30.43,2.17,2.17,0,0,2.17,0,2.17,2.17,0,2.17,0,0,0,0,0,0,0,0,0
1336737467198828546,1336703231536271363,@RealTina40 I just got back from Cvs ill look now,2020-12-09T18:20:22.000Z,1,10,1,99,20.23,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336737388257689601,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 The most basic instinct people have is for their own survival so in that way, we can say that they are selfish. When the food runs out, the social justice warriors will eventually turn into cannibals.",2020-12-09T18:20:03.000Z,1,41,94.33,42.46,1,20.5,26.83,9.76,2.44,0,7.32,4.88,0,4.88,0,0,0,0,0,0,0,0,0,0,0,2.44
1336737125119782915,1336703231536271363,@RealTina40 Christmas shopping time too... look at that place. Holy shit what a disgrace,2020-12-09T18:19:00.000Z,1,14,9.23,72.58,20.23,4.67,28.57,7.14,0,0,7.14,21.43,7.14,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0
1336737074423140353,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 If you chose to think about yourself instead of others that is your right. Certainly. Other people are more concerned about saving American lives. Not their own. Other people's lives.,2020-12-09T18:18:48.000Z,1,35,72.87,97.09,20.23,7,28.57,2.86,0,0,2.86,2.86,0,0,2.86,0,0,0,0,0,0,0,0,0,0,0
1336736563544416260,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 So people are naturally selfish. Is that right? My great grandparents bought war bonds. They donated rubber. Food. Everything for their country in WW2. They never cried ""TYRANNY!!!"" They wanted to help. Where are those values now?",2020-12-09T18:16:46.000Z,1,42,88.15,12.96,1,4.67,26.19,11.9,7.14,0,4.76,14.29,4.76,9.52,2.38,0,2.38,0,0,2.38,0,0,0,0,0,0
1336736522238894081,1336703231536271363,@RealTina40 You wore a mask in your porn videos.,2020-12-09T18:16:36.000Z,1,9,99,10.18,20.23,9,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336736213508575233,1336703231536271363,@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 and then there are those of us who don't really know or care whether the masks work but do care about resisting tyranny while sticking it to the control freaks and watching them cry,2020-12-09T18:15:23.000Z,1,39,26.18,66.8,20.23,39,25.64,12.82,2.56,2.56,7.69,10.26,5.13,5.13,2.56,0,2.56,0,0,2.56,0,0,0,0,0,0
1336736094117773312,1336703231536271363,@RealTina40 Nah. Youre the only fuckin disgrace to humanity darlin.,2020-12-09T18:14:54.000Z,1,10,99,1,1,5,30,10,0,0,10,20,0,10,0,0,0,0,0,0,10,0,0,0,0,0
1336736006989467648,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 By ""we all"", you mean yourself and those who agree with you. But, millions continue to not.",2020-12-09T18:14:34.000Z,1,22,99,20.79,20.23,11,31.82,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336735922428243968,1336703231536271363,@RealTina40 I hate Cuomo and Deblasio. They are hurting and destroying lives!,2020-12-09T18:14:13.000Z,1,12,40.06,39.59,1,6,33.33,8.33,0,0,8.33,25,0,25,16.67,0,16.67,0,8.33,0,0,0,0,0,0,0
1336735859408695296,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 It's fine. Keep things locked down until everyone starves. I have a good chance at surviving far longer than most and perhaps once the food runs out, people will become willing to reconsider their economic ideas.",2020-12-09T18:13:58.000Z,1,41,54.61,94.28,98.92,13.67,26.83,0,0,0,0,7.32,7.32,0,2.44,2.44,0,0,0,0,0,0,0,0,0,0
1336735758133104641,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 That was 9 months ago... And Fauci did not want there to be a mask shortage. Notice he never said 'doctors should not wear one'. We have all learned since then that masks are the most effective way to slow the spread.,2020-12-09T18:13:34.000Z,1,47,18.61,83.13,53.17,11.75,17.02,4.26,2.13,2.13,0,2.13,2.13,0,0,0,0,0,0,0,0,2.13,0,0,0,0
1336735670702895111,1336703231536271363,@RealTina40 Praying for you! Hold the line!,2020-12-09T18:13:13.000Z,1,7,99,24.32,20.23,3.5,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336735581150326785,1336703231536271363,@RealTina40 Lucifarians have no shame. They give zero fucks about anyone but there taking ass selves,2020-12-09T18:12:52.000Z,1,16,11.66,15.38,1,8,12.5,0,0,0,0,18.75,0,6.25,6.25,0,6.25,0,0,0,12.5,0,0,0,0,0
1336735340963381248,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 When you implement government controls telling people to wear masks and lock down, you don't do anything but inspire rebellion and make more people gather in the few options that remain. You'd think people would have learned these lessons from Prohibition and the drug war.",2020-12-09T18:11:55.000Z,1,50,94.01,49.13,20.23,25,30,8,0,0,8,4,2,2,2,2,0,0,0,0,0,2,0,0,0,0
1336735102852853762,1336703231536271363,@RealTina40 Good for you Tina xx from UK,2020-12-09T18:10:58.000Z,1,8,99,1,99,8,12.5,0,0,0,0,12.5,12.5,0,12.5,12.5,0,0,0,0,0,0,0,0,0,0
1336735001468145668,1336703231536271363,@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 The WHOLE WORLD is tired. When people refuse to wear a mask the virus spreads more rapidly. When the virus spreads Governments takes drastic measures to lock it down. If people wore a mask to slow the spread there would be no lock down.,2020-12-09T18:10:34.000Z,1,49,40.06,93.64,1,12.25,20.41,2.04,0,0,2.04,4.08,0,4.08,2.04,0,2.04,0,0,0,0,6.12,4.08,0,0,0
1336734995831025666,1336703231536271363,@RealTina40 And the shopping centers in states that are open arent busy either because of the scared sheep and those of us that wont shop in a mask.,2020-12-09T18:10:32.000Z,1,28,9.23,72.58,1,28,14.29,3.57,3.57,0,0,3.57,0,3.57,3.57,0,3.57,3.57,0,0,0,0,0,0,0,0
1336734881464733696,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 I mean, it was disputed by Fauci back in March, so obviously it's possible for someone who's not super extreme to arrive at that conclusion. But even if it's a single person with no credentials, that viewpoint should be included in the discussion.",2020-12-09T18:10:05.000Z,1,48,11.66,39.59,4.22,24,29.17,2.08,0,0,2.08,6.25,2.08,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1336734611611611138,1336703231536271363,@RealTina40 Skank!!!,2020-12-09T18:09:01.000Z,1,2,40.06,1,1,2,50,0,0,0,0,50,0,50,0,0,0,0,0,0,50,0,0,0,0,0
1336734197835321344,1336703231536271363,@RealTina40 Who needs stores when we can get free shipping on your grifter trash clothes sold to rip off rubes?,2020-12-09T18:07:22.000Z,1,20,99,1,90.5,20,20,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1336733860365733889,1336703231536271363,"@RealTina40 God I love you!! Every time I start to feel down and hopeless, you bring my fighting spirit back! Never stop!!",2020-12-09T18:06:02.000Z,1,22,40.06,99,1,7.33,13.64,4.55,0,0,4.55,22.73,4.55,18.18,18.18,4.55,13.64,0,0,13.64,0,0,0,0,0,0
1336733725808152582,1336703231536271363,@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 It was a general statement. I'm tired of hearing people complain about how many covid deaths there may be while an economic threat that is many many many multiples more grave is on our doorstep.,2020-12-09T18:05:30.000Z,1,40,69.2,7.03,1,20,27.5,5,2.5,0,2.5,10,0,10,5,0,5,0,0,0,0,5,2.5,0,0,5
1336733496711135232,1336703231536271363,"@realdonkiddick @MailTrumps @LJ7311 @RealTina40 No, and we have had enough of yours",2020-12-09T18:04:35.000Z,1,12,99,1,20.23,12,25,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336733190438985728,1336703231536271363,@NBlakiston @MikeHun48049319 @MaClark71772093 @_KP022 @RealTina40 So you believe we stay the course. I live in a democratic run state and everything is open. You cant just blame the media. Come up with a national plan instead of calling it a hoax,2020-12-09T18:03:22.000Z,1,41,68.54,97.82,3.01,10.25,24.39,4.88,2.44,2.44,0,2.44,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0
1336733112877936645,1336703231536271363,@RealTina40 @stu_mcmillan Silly person alert,2020-12-09T18:03:04.000Z,1,6,98.75,1,20.23,6,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336733007009492993,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 What does wearing a mask have to do with ""economic events that will shortly transpire""? Lockdowns, which I am against, have NOTHING to do with wearing a mask.",2020-12-09T18:02:38.000Z,1,33,1.92,13.81,20.23,16.5,36.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336732754390597634,1336703231536271363,@RealTina40 Your ignorance is matched by your boorishness....nice mouth https://t.co/uDU9LXtz90,2020-12-09T18:01:38.000Z,1,15,99,1,1,15,33.33,0,0,0,0,20,6.67,13.33,6.67,0,6.67,0,0,0,0,0,0,0,0,0
1336732635435991041,1336703231536271363,@brw2112 @MaClark71772093 @_KP022 @RealTina40 Central economic planning is always a disaster. Check out my blog post on 3-19-20 at https://t.co/F5r6JmZxjM for a discussion of how a free society would have addressed this pandemic.,2020-12-09T18:01:10.000Z,1,37,40.06,20.17,2.35,18.5,32.43,2.7,0,2.7,0,8.11,2.7,5.41,2.7,0,2.7,0,0,0,0,2.7,2.7,0,0,0
1336732355709419520,1336703231536271363,@RealTina40 I love you Tina,2020-12-09T18:00:03.000Z,1,5,99,63.35,99,5,20,0,0,0,0,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0
1336732323153408000,1336703231536271363,"@RealTina40 Central planning by the ""expert"" class",2020-12-09T17:59:55.000Z,1,7,40.06,97.09,20.23,7,42.86,28.57,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336732297245102083,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 ""disputed"" by whom...? Don't forget: ""The Earth is round"" is also ""disputed"" by some people. And, it's not tyranny when when you are asked to save American lives. It's called PATRIOTISM.",2020-12-09T17:59:49.000Z,1,36,56.63,22.12,1,9,25,2.78,0,0,2.78,8.33,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0
1336732293348651011,1336703231536271363,@Juliett50062616 @MailTrumps @LJ7311 @RealTina40 You are at risk.........of your own stupidity.,2020-12-09T17:59:48.000Z,1,12,99,1,20.23,12,33.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336732238390710274,1336703231536271363,@NBlakiston @MaClark71772093 @_KP022 @RealTina40 Pre pandemic I believed Amazon was ruining the country. There is a deadly pandemic you cant deny that. I only shop small business. If a plan was put into place 8 months ago the economy would be thriving now.,2020-12-09T17:59:35.000Z,1,43,9.66,96.19,1,10.75,25.58,4.65,0,2.33,2.33,4.65,0,4.65,0,0,0,0,0,0,0,4.65,4.65,0,0,2.33
1336731971771375625,1336703231536271363,"@RealTina40 Oh but everything is just fine, cant you hear the Christmas music playing in the back ground?! a$$ hole quomo !",2020-12-09T17:58:32.000Z,1,21,16.63,56.69,99,10.5,19.05,0,0,0,0,9.52,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0
1336731901021712386,1336703231536271363,@MailTrumps @LJ7311 @RealTina40 You are the selfish ones if your at risk stay home let others go about their lives,2020-12-09T17:58:15.000Z,1,20,97.73,99,1,20,15,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1336731419746336768,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 if you don't like Americans dying, you're really not going to like the economic events that will shortly transpire due to the widespread ignorance that exists on economic matters",2020-12-09T17:56:20.000Z,1,34,40.06,12.44,1.85,34,35.29,0,0,0,0,2.94,0,2.94,0,0,0,0,0,0,0,0,0,0,0,2.94
1336731332211335169,1336703231536271363,@NBlakiston @DaStickUpKid @stellasoc14 @chattycatty90 @RealTina40 He wont respond to you. He has a script.,2020-12-09T17:55:59.000Z,1,14,99,1,20.23,7,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336731099754586112,1336703231536271363,@RealTina40 I was there yesterday I said the samething too :(,2020-12-09T17:55:04.000Z,1,11,1,99,1,11,27.27,0,0,0,0,9.09,0,9.09,9.09,0,9.09,0,0,9.09,0,0,0,0,0,0
1336731073653350402,1336703231536271363,"@MikeHun48049319 @brw2112 @MaClark71772093 @_KP022 @RealTina40 Even it it is a fact that wearing a mask prevents the spread (disputed), that doesn't mean it is a higher ideal than resisting the spread of tyranny",2020-12-09T17:54:57.000Z,1,33,12.22,13.81,1,33,27.27,6.06,0,0,6.06,6.06,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0
1336730751119798274,1336703231536271363,"@NBlakiston @brw2112 @MaClark71772093 @_KP022 @RealTina40 It's not an ""opinion'. It's a fact that not wearing a a mask spreads the virus. Now before you say anything, I HATE wearing a mask. I hate Americans dying MORE though.",2020-12-09T17:53:40.000Z,1,37,1.14,87,1,9.25,27.03,0,0,0,0,5.41,0,5.41,5.41,0,5.41,0,5.41,0,0,2.7,2.7,0,0,2.7
1336730576548753408,1336703231536271363,@Moval2012 @RealTina40 No mask,2020-12-09T17:52:59.000Z,1,4,1,1,20.23,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336730358260314112,1336703231536271363,@Destroy12793471 @RealTina40 No this is in Rockland County worst mall ever most of us go to New Jersey,2020-12-09T17:52:07.000Z,1,18,72.07,96.01,1,18,16.67,11.11,5.56,0,5.56,16.67,5.56,11.11,0,0,0,0,0,0,0,0,0,0,0,0
1336730335011172352,1336703231536271363,"@brw2112 @MaClark71772093 @_KP022 @RealTina40 The media has successfully convinced people that there's a deadly pandemic and they need to stay home. That way, there are some bigger and better bonuses at Facebook, Amazon, etc. who benefit from the lockdowns at the expense of small businesses.",2020-12-09T17:52:01.000Z,1,45,77.41,10.18,97.84,15,26.67,4.44,0,4.44,0,11.11,8.89,2.22,0,0,0,0,0,0,0,2.22,2.22,0,0,2.22
1336730263678750722,1336703231536271363,@OneWayUpZ @RealTina40 This close to Christmas??,2020-12-09T17:51:44.000Z,1,6,40.06,99,20.23,6,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336730084061966337,1336703231536271363,"@brw2112 @RealTina40 You mean ""rough"".",2020-12-09T17:51:01.000Z,1,5,99,1,1,5,40,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0
1336729936296599554,1336703231536271363,@RealTina40 @alan_lingwood So when people sneeze and cough in your direction you will be happy with that eh?,2020-12-09T17:50:26.000Z,1,19,99,33.61,92.27,19,15.79,0,0,0,0,5.26,5.26,0,5.26,5.26,0,0,0,0,0,10.53,5.26,0,0,0
1336729906240057344,1336703231536271363,"@brw2112 @MaClark71772093 @_KP022 @RealTina40 Yeah the economy was already going to collapse, this is just the icing on the cake. The upcoming famine will almost certainly be the most significant in human history.",2020-12-09T17:50:19.000Z,1,33,58.11,5.07,20.23,16.5,30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336729905288130560,1336703231536271363,@RealTina40 It's called a PANDEMIC you stupid cow.,2020-12-09T17:50:19.000Z,1,8,99,1,1,8,25,0,0,0,0,25,0,25,0,0,0,0,0,0,0,12.5,12.5,0,0,0
